date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:12:04	404/404	---M--	200	added ('OK')	text/plain	etag:%22282c8e-194-398563e8a6a80%22	http://www.ascii-art.de/robots.txt		(from )
19:12:05	9511/9511	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:04%20GMT	http://www.ascii-art.de/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/index.html	(from )
19:12:05	7512/7512	---M--	200	added ('OK')	text/css	etag:%22283b3d-1d58-40363b2f6b180%22	http://www.ascii-art.de/css/ascii.css	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/css/ascii.css	(from http://www.ascii-art.de/)
19:12:06	7025/7025	---M--	200	added ('OK')	text/css	etag:%22283b3f-1b71-398563e1f9ac0%22	http://www.ascii-art.de/css/print.css	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/css/print.css	(from http://www.ascii-art.de/)
19:12:06	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22282c8b-13e-39540ed21e8c0%22	http://www.ascii-art.de/favicon.ico	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/favicon.ico	(from http://www.ascii-art.de/)
19:12:06	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2013%20Mar%202016%2011:12:06%20GMT	http://www.ascii-art.de/ascii/anim	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/anim	(from http://www.ascii-art.de/)
19:12:07	11496/11496	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:06%20GMT	http://www.ascii-art.de/news/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/news/index.html	(from http://www.ascii-art.de/)
19:12:08	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2013%20Mar%202016%2011:12:07%20GMT	http://www.ascii-art.de/info/artists	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/artists.4.delayed	(from http://www.ascii-art.de/)
19:12:09	21474/21474	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:07%20GMT	http://www.ascii-art.de/ascii/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index.html	(from http://www.ascii-art.de/)
19:12:10	9214/9214	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:07%20GMT	http://www.ascii-art.de/info/artists/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/artists/index.html	(from http://www.ascii-art.de/)
19:12:10	6441/6441	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:07%20GMT	http://www.ascii-art.de/ascii/my/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/my/index.html	(from http://www.ascii-art.de/)
19:12:10	11350/11350	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:07%20GMT	http://www.ascii-art.de/ascii/anim/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/anim/index.html	(from http://www.ascii-art.de/)
19:12:10	12459/12459	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:07%20GMT	http://www.ascii-art.de/info/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/index.html	(from http://www.ascii-art.de/)
19:12:10	12146/12146	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:08%20GMT	http://www.ascii-art.de/tools/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/tools/index.html	(from http://www.ascii-art.de/)
19:12:10	7828/7828	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:09%20GMT	http://www.ascii-art.de/info/about/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/about/index.html	(from http://www.ascii-art.de/)
19:12:11	7839/7839	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:10%20GMT	http://www.ascii-art.de/info/artists/andreas/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/artists/andreas/index.html	(from http://www.ascii-art.de/)
19:12:11	16886/16886	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:10%20GMT	http://www.ascii-art.de/info/copyright/	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/copyright/index.html	(from http://www.ascii-art.de/)
19:12:11	5226/5226	---M--	200	added ('OK')	text/plain	etag:%22282c94-146a-3ac0400a82c40%22	http://www.ascii-art.de/ascii/dara-a-faq.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/dara-a-faq.txt	(from http://www.ascii-art.de/news/)
19:12:13	57076/57076	---M--	200	added ('OK')	text/html	etag:%22282c95-def4-3d1c183d80e40%22	http://www.ascii-art.de/ascii/faq.html	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/faq.html	(from http://www.ascii-art.de/news/)
19:12:14	3344/3344	---M--	200	added ('OK')	text/plain	etag:%22283a52-d10-39e34730000c0%22	http://www.ascii-art.de/ascii/t/tom_thumb.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/t/tom_thumb.txt	(from http://www.ascii-art.de/news/)
19:12:14	0/-1	---M--	301	error ('')			http://www.ascii-art.de/info/artists	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/artists.8.delayed	(from http://www.ascii-art.de/news/)
19:12:16	2144/2144	---M--	200	added ('OK')	text/plain	etag:%22283a12-860-395d18019a600%22	http://www.ascii-art.de/ascii/t/tarzan.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/t/tarzan.txt	(from http://www.ascii-art.de/news/)
19:12:16	1160/1160	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Mar%202016%2011:12:15%20GMT	http://www.ascii-art.de/ascii/xyz/x-files	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/xyz/x-files	(from http://www.ascii-art.de/news/)
19:12:16	1160/1160	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Mar%202016%2011:12:16%20GMT	http://www.ascii-art.de/ascii/ab/3D_tutorial	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/3D_tutorial	(from http://www.ascii-art.de/news/)
19:12:17	35507/35507	---M--	200	added ('OK')	text/plain	etag:%228a23923e-8ab3-3c156c561c840%22	http://www.ascii-art.de/ascii/uvw/who_is_who.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/uvw/who_is_who.txt	(from http://www.ascii-art.de/news/)
19:12:18	12973/12973	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:17%20GMT	http://www.ascii-art.de/ascii/my/small1.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/my/small1.html	(from http://www.ascii-art.de/news/)
19:12:19	12589/12589	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:17%20GMT	http://www.ascii-art.de/info/artists/exhibits.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/info/artists/exhibits.html	(from http://www.ascii-art.de/news/)
19:12:20	6665/6665	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:18%20GMT	http://www.ascii-art.de/news/old.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/news/old.html	(from http://www.ascii-art.de/news/)
19:12:21	17236/17236	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:19%20GMT	http://www.ascii-art.de/ascii/index_c.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_c.html	(from http://www.ascii-art.de/ascii/)
19:12:21	19706/19706	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:19%20GMT	http://www.ascii-art.de/ascii/index_def.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_def.html	(from http://www.ascii-art.de/ascii/)
19:12:21	18583/18583	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:20%20GMT	http://www.ascii-art.de/ascii/index_ghi.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_ghi.html	(from http://www.ascii-art.de/ascii/)
19:12:22	14162/14162	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:21%20GMT	http://www.ascii-art.de/ascii/index_jkl.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_jkl.html	(from http://www.ascii-art.de/ascii/)
19:12:23	18170/18170	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:21%20GMT	http://www.ascii-art.de/ascii/index_mno.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_mno.html	(from http://www.ascii-art.de/ascii/)
19:12:23	20416/20416	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:22%20GMT	http://www.ascii-art.de/ascii/index_pqr.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_pqr.html	(from http://www.ascii-art.de/ascii/)
19:12:24	21248/21248	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:22%20GMT	http://www.ascii-art.de/ascii/index_s.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_s.html	(from http://www.ascii-art.de/ascii/)
19:12:24	14020/14020	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:23%20GMT	http://www.ascii-art.de/ascii/index_t.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_t.html	(from http://www.ascii-art.de/ascii/)
19:12:25	13084/13084	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:24%20GMT	http://www.ascii-art.de/ascii/index_uvw.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_uvw.html	(from http://www.ascii-art.de/ascii/)
19:12:25	737/737	---M--	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:25%20GMT	http://www.ascii-art.de/ascii/index2.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index2.html	(from http://www.ascii-art.de/ascii/)
19:12:25	7710/7710	---MC-	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2011:12:24%20GMT	http://www.ascii-art.de/ascii/index_xyz.shtml	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/index_xyz.html	(from http://www.ascii-art.de/ascii/)
19:12:26	1107/1107	---M--	200	added ('OK')	text/plain	etag:%228c472a63-453-3927e53c3afc0%22	http://www.ascii-art.de/ascii/ab/007.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/007.txt	(from http://www.ascii-art.de/ascii/)
19:12:26	46450/46450	---M--	200	added ('OK')	text/plain	etag:%22b2ecc21c-b572-3bc4a047c78c0%22	http://www.ascii-art.de/ascii/ab/artist_gallery.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/artist_gallery.txt	(from http://www.ascii-art.de/news/)
19:12:27	1172/1172	---M--	200	added ('OK')	text/plain	etag:%228c58b400-494-3a50e3fc2fb00%22	http://www.ascii-art.de/ascii/ab/aardvark.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/aardvark.txt	(from http://www.ascii-art.de/ascii/)
19:12:28	5191/5191	---M--	200	added ('OK')	text/plain	etag:%228c5aa45a-1447-3b086388cf4c0%22	http://www.ascii-art.de/ascii/ab/abacus.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/abacus.txt	(from http://www.ascii-art.de/ascii/)
19:12:28	463/463	---M--	200	added ('OK')	text/plain	etag:%228c63ee6e-1cf-3927e53776480%22	http://www.ascii-art.de/ascii/ab/aborigine.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/aborigine.txt	(from http://www.ascii-art.de/ascii/)
19:12:30	1586/1586	---M--	200	added ('OK')	text/plain	etag:%228ee92208-632-3927e53499dc0%22	http://www.ascii-art.de/ascii/ab/accident.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/accident.txt	(from http://www.ascii-art.de/ascii/)
19:12:30	9985/9985	---M--	200	added ('OK')	text/plain	etag:%228c5b5658-2701-3927e53b46d80%22	http://www.ascii-art.de/ascii/ab/abduction.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/abduction.txt	(from http://www.ascii-art.de/ascii/)
19:12:30	21327/21327	---M--	200	added ('OK')	text/plain	etag:%228c57d4cc-534f-3af6d5811f580%22	http://www.ascii-art.de/ascii/ab/3D.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/3D.txt	(from http://www.ascii-art.de/ascii/)
19:12:30	261/261	---M--	200	added ('OK')	text/plain	etag:%228f0f3d50-105-3927e4331be40%22	http://www.ascii-art.de/ascii/ab/accidental_art.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/accidental_art.txt	(from http://www.ascii-art.de/ascii/)
19:12:31	196/196	---M--	200	added ('OK')	text/plain	etag:%228f2a10a5-c4-3927e533a5b80%22	http://www.ascii-art.de/ascii/ab/acorn.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/acorn.txt	(from http://www.ascii-art.de/ascii/)
19:12:32	1448/1448	---M--	200	added ('OK')	text/plain	etag:%228f2a1165-5a8-39c6cd714d640%22	http://www.ascii-art.de/ascii/ab/acropolis.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/acropolis.txt	(from http://www.ascii-art.de/ascii/)
19:12:32	81790/81790	---M--	200	added ('OK')	text/plain	etag:%222835f0-13f7e-3bc02c8813780%22	http://www.ascii-art.de/ascii/jkl/license.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/license.txt	(from http://www.ascii-art.de/news/)
19:12:32	22539/22539	---M--	200	added ('OK')	text/plain	etag:%228c64ddd5-580b-3c50aad2ec400%22	http://www.ascii-art.de/ascii/ab/abstract.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/abstract.txt	(from http://www.ascii-art.de/ascii/)
19:12:33	45482/45482	---M--	200	added ('OK')	text/plain	etag:%228c580861-b1aa-395d174f44140%22	http://www.ascii-art.de/ascii/ab/3D_tutorial.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/3D_tutorial.txt	(from http://www.ascii-art.de/ascii/)
19:12:34	594/594	---M--	200	added ('OK')	text/plain	etag:%228f2a36d3-252-3b2b6cd1aa740%22	http://www.ascii-art.de/ascii/ab/advent_wreath.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/advent_wreath.txt	(from http://www.ascii-art.de/ascii/)
19:12:34	1578/1578	---M--	200	added ('OK')	text/plain	etag:%228f2a36d4-62a-3a897d1b59b80%22	http://www.ascii-art.de/ascii/ab/advise.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/advise.txt	(from http://www.ascii-art.de/ascii/)
19:12:35	1967/1967	---M--	200	added ('OK')	text/plain	etag:%228f2a3734-7af-3927e52c04980%22	http://www.ascii-art.de/ascii/ab/aerobics.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/aerobics.txt	(from http://www.ascii-art.de/ascii/)
19:12:35	643/643	---M--	200	added ('OK')	text/plain	etag:%228f2a3750-283-39c6cd6f651c0%22	http://www.ascii-art.de/ascii/ab/aeroflot.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/aeroflot.txt	(from http://www.ascii-art.de/ascii/)
19:12:36	4067/4067	---M--	200	added ('OK')	text/plain	etag:%228f2a3754-fe3-3937552a2f540%22	http://www.ascii-art.de/ascii/ab/afghanistan.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/afghanistan.txt	(from http://www.ascii-art.de/ascii/)
19:12:36	3074/3074	---M--	200	added ('OK')	text/plain	etag:%228f2a3758-c02-3927e52a1c500%22	http://www.ascii-art.de/ascii/ab/africa.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/africa.txt	(from http://www.ascii-art.de/ascii/)
19:12:36	35743/35743	---M--	200	added ('OK')	text/plain	etag:%228f2a117a-8b9f-3927e532b1940%22	http://www.ascii-art.de/ascii/ab/action.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/action.txt	(from http://www.ascii-art.de/ascii/)
19:12:36	852/852	---M--	200	added ('OK')	text/plain	etag:%228f2a37b2-354-3c0ac34bf6b80%22	http://www.ascii-art.de/ascii/ab/airplane.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/airplane.txt	(from http://www.ascii-art.de/ascii/)
19:12:37	1332/1332	---M--	200	added ('OK')	text/plain	etag:%228f2a39e7-534-3ad63f857c080%22	http://www.ascii-art.de/ascii/ab/airport.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/airport.txt	(from http://www.ascii-art.de/ascii/)
19:12:37	2053/2053	---M--	200	added ('OK')	text/plain	etag:%229207d8a2-805-3927e52834080%22	http://www.ascii-art.de/ascii/ab/akbar_jeff.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/akbar_jeff.txt	(from http://www.ascii-art.de/ascii/)
19:12:38	967/967	---M--	200	added ('OK')	text/plain	etag:%229207d8ab-3c7-3927e5264bc00%22	http://www.ascii-art.de/ascii/ab/akeru.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/akeru.txt	(from http://www.ascii-art.de/ascii/)
19:12:38	469/469	---M--	200	added ('OK')	text/plain	etag:%22920854a4-1d5-3927e4331be40%22	http://www.ascii-art.de/ascii/ab/aladdin.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/aladdin.txt	(from http://www.ascii-art.de/ascii/)
19:12:39	2458/2458	---M--	200	added ('OK')	text/plain	etag:%22920854b6-99a-3927e525579c0%22	http://www.ascii-art.de/ascii/ab/albania.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/albania.txt	(from http://www.ascii-art.de/ascii/)
19:12:39	934/934	---M--	200	added ('OK')	text/plain	etag:%2292089f80-3a6-392e2e6e28100%22	http://www.ascii-art.de/ascii/ab/albatross.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/albatross.txt	(from http://www.ascii-art.de/ascii/)
19:12:40	2382/2382	---M--	200	added ('OK')	text/plain	etag:%22924e0186-94e-3927e52463780%22	http://www.ascii-art.de/ascii/ab/algeria.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/algeria.txt	(from http://www.ascii-art.de/ascii/)
19:12:41	6355/6355	---M--	200	added ('OK')	text/plain	etag:%2292624981-18d3-39c6cd86487c0%22	http://www.ascii-art.de/ascii/ab/alice.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/alice.txt	(from http://www.ascii-art.de/ascii/)
19:12:41	4457/4457	---M--	200	added ('OK')	text/plain	etag:%22932bc085-1169-3927e43227c00%22	http://www.ascii-art.de/ascii/ab/alice_cooper.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/alice_cooper.txt	(from http://www.ascii-art.de/ascii/)
19:12:42	2924/2924	---M--	200	added ('OK')	text/plain	etag:%22932e92f7-b6c-3927e52092e80%22	http://www.ascii-art.de/ascii/ab/alligator.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/alligator.txt	(from http://www.ascii-art.de/ascii/)
19:12:42	75957/75957	---M--	200	added ('OK')	text/plain	etag:%228f2a36d1-128b5-3927e42e57300%22	http://www.ascii-art.de/ascii/ab/advent_calendar98.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/advent_calendar98.txt	(from http://www.ascii-art.de/ascii/)
19:12:42	1229/1229	---M--	200	added ('OK')	text/plain	etag:%22942e67fb-4cd-3c0b5de47e840%22	http://www.ascii-art.de/ascii/ab/altar.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/altar.txt	(from http://www.ascii-art.de/ascii/)
19:12:43	1214/1214	---M--	200	added ('OK')	text/plain	etag:%2294359389-4be-393754e76d7c0%22	http://www.ascii-art.de/ascii/ab/amazon.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/amazon.txt	(from http://www.ascii-art.de/ascii/)
19:12:43	6675/6675	---M--	200	added ('OK')	text/plain	etag:%2293ebbf5b-1a13-3927e52ee1040%22	http://www.ascii-art.de/ascii/ab/alt-ascii-art.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/alt-ascii-art.txt	(from http://www.ascii-art.de/ascii/)
19:12:43	12874/12874	---M--	200	added ('OK')	text/plain	etag:%22932d8cc6-324a-3927e5227b300%22	http://www.ascii-art.de/ascii/ab/alien.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/alien.txt	(from http://www.ascii-art.de/ascii/)
19:12:43	3418/3418	---M--	200	added ('OK')	text/plain	etag:%22943618ff-d5a-3927e51db67c0%22	http://www.ascii-art.de/ascii/ab/ambigram.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/ambigram.txt	(from http://www.ascii-art.de/ascii/)
19:12:43	712/712	---M--	200	added ('OK')	text/plain	etag:%2294361901-2c8-3bc02c3db0800%22	http://www.ascii-art.de/ascii/ab/ambulanc.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/ambulanc.txt	(from http://www.ascii-art.de/ascii/)
19:12:44	98085/98085	---M--	200	added ('OK')	text/plain	etag:%228f2a36d2-17f25-3927e43d99700%22	http://www.ascii-art.de/ascii/ab/advent_calendar99.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/advent_calendar99.txt	(from http://www.ascii-art.de/ascii/)
19:12:44	5463/5463	---M--	200	added ('OK')	text/plain	etag:%2294364aa6-1557-3a6c74bb52f40%22	http://www.ascii-art.de/ascii/ab/america.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/america.txt	(from http://www.ascii-art.de/ascii/)
19:12:44	3479/3479	---M--	200	added ('OK')	text/plain	etag:%2294366b11-d97-39c6cd8460340%22	http://www.ascii-art.de/ascii/ab/amiga.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/amiga.txt	(from http://www.ascii-art.de/ascii/)
19:12:45	178/178	---M--	200	added ('OK')	text/plain	etag:%2294366b13-b2-3bc4a049afd40%22	http://www.ascii-art.de/ascii/ab/amnesty.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/amnesty.txt	(from http://www.ascii-art.de/ascii/)
19:12:45	566/566	---M--	200	added ('OK')	text/plain	etag:%2294acf077-236-3927e51ada100%22	http://www.ascii-art.de/ascii/ab/amoeba.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/amoeba.txt	(from http://www.ascii-art.de/ascii/)
19:12:45	1112/1112	---M--	200	added ('OK')	text/plain	etag:%2294ad7323-458-3927e519e5ec0%22	http://www.ascii-art.de/ascii/ab/amsterdam.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/amsterdam.txt	(from http://www.ascii-art.de/ascii/)
19:12:46	2040/2040	---M--	200	added ('OK')	text/plain	etag:%2294ae4cb8-7f8-3927e518f1c80%22	http://www.ascii-art.de/ascii/ab/anchor.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/anchor.txt	(from http://www.ascii-art.de/ascii/)
19:12:46	2454/2454	---M--	200	added ('OK')	text/plain	etag:%2294f18d13-996-3927e517fda40%22	http://www.ascii-art.de/ascii/ab/andorra.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/andorra.txt	(from http://www.ascii-art.de/ascii/)
19:12:47	1121/1121	---M--	200	added ('OK')	text/plain	etag:%2294f18d1b-461-3927e41f14f00%22	http://www.ascii-art.de/ascii/ab/android.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/android.txt	(from http://www.ascii-art.de/ascii/)
19:12:47	20479/20479	---M--	200	added ('OK')	text/plain	etag:%2294f19b95-4fff-397020b2784c0%22	http://www.ascii-art.de/ascii/ab/angel.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/angel.txt	(from http://www.ascii-art.de/ascii/)
19:12:48	1695/1695	---M--	200	added ('OK')	text/plain	etag:%229560a6cd-69f-3927e509af880%22	http://www.ascii-art.de/ascii/ab/ankh.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/ankh.txt	(from http://www.ascii-art.de/ascii/)
19:12:48	955/955	---M--	200	added ('OK')	text/plain	etag:%229560a6ce-3bb-3927e51eaaa00%22	http://www.ascii-art.de/ascii/ab/ankylosaurus.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/ankylosaurus.txt	(from http://www.ascii-art.de/ascii/)
19:12:49	1166/1166	---M--	200	added ('OK')	text/plain	etag:%22956a04e7-48e-3927e504ead40%22	http://www.ascii-art.de/ascii/ab/anomalocaris.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/anomalocaris.txt	(from http://www.ascii-art.de/ascii/)
19:12:49	439/439	---M--	200	added ('OK')	text/plain	etag:%2295707f34-1b7-3a846adbaa780%22	http://www.ascii-art.de/ascii/ab/answering_machine.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/answering_machine.txt	(from http://www.ascii-art.de/ascii/)
19:12:50	1796/1796	---M--	200	added ('OK')	text/plain	etag:%2295733863-704-39cd05e65ea40%22	http://www.ascii-art.de/ascii/ab/ant.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/ant.txt	(from http://www.ascii-art.de/ascii/)
19:12:50	1164/1164	---M--	200	added ('OK')	text/plain	etag:%2295735498-48c-3927e4303f780%22	http://www.ascii-art.de/ascii/ab/antarctic.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/antarctic.txt	(from http://www.ascii-art.de/ascii/)
19:12:50	337/337	---M--	200	added ('OK')	text/plain	etag:%2295736825-151-3927e5020e680%22	http://www.ascii-art.de/ascii/ab/anteater.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/anteater.txt	(from http://www.ascii-art.de/ascii/)
19:12:51	1301/1301	---M--	200	added ('OK')	text/plain	etag:%229573826a-515-3a50e3e54c500%22	http://www.ascii-art.de/ascii/ab/antelope.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/ab/antelope.txt	(from http://www.ascii-art.de/ascii/)
